student_id,activity,teacher_id,date,level,change,time,correct_problems,total_problems,correct/total_problems
mdshakib,Identify a metal with an exceptional physical propertyClass 10 Chemistry (India),8,"Oct 02, 2020 at 8:35 PM",–,–,2,,,6/7
mdshakib,Identify a metal with an exceptional physical propertyClass 10 Chemistry (India),8,"Oct 02, 2020 at 8:34 PM",Familiar,,0,,,5/7
mdshakib,Intro to potential difference (& voltage)Class 10 Physics (India),8,"Oct 02, 2020 at 7:17 PM",–,–,14,,,–
mdshakib,Intro to current (& Amperes)Class 10 Physics (India),8,"Oct 02, 2020 at 7:08 PM",–,–,9,,,–
mdshakib,Unit of charge (Coulombs)Class 10 Physics (India),8,"Oct 02, 2020 at 7:01 PM",–,–,7,,,–
mdshakib,Intro to chargeClass 10 Physics (India),8,"Oct 02, 2020 at 6:54 PM",–,–,7,,,–
mdshakib,Digestion in IntestinesClass 10 Biology (India),8,"Oct 02, 2020 at 6:53 PM",–,–,0,,,–
mdshakib,Instantaneous speed & velocityClass 9 Physics (India),8,"Oct 02, 2020 at 6:48 PM",–,–,4,,,–
mdshakib,Calc. speed & time in a uniform circular motion - Solved numericalClass 9 Physics (India),8,"Oct 02, 2020 at 6:40 PM",–,–,8,,,–
mdshakib,Average speed for entire journey - solved numericalClass 9 Physics (India),8,"Oct 02, 2020 at 6:25 PM",–,–,15,,,–
mdshakib,Calculating average velocity or speedClass 9 Physics (India),8,"Oct 02, 2020 at 6:13 PM",–,–,12,,,–
mdshakib,Dot structures I: Single bondsClass 10 Chemistry (India),8,"Oct 02, 2020 at 6:13 PM",–,–,0,,,–
mdshakib,Systems of inequalities word problemsAlgebra 1,8,"Oct 02, 2020 at 6:12 PM",–,–,0,,,–
mdshakib,Two-variable inequalities from their graphsAlgebra 1,8,"Oct 02, 2020 at 6:12 PM",–,–,0,,,–
mdshakib,Systems of equations word problemsAlgebra 1,8,"Oct 02, 2020 at 6:09 PM",–,–,1,,,–
mdshakib,Interpret points relative to a systemAlgebra 1,8,"Oct 02, 2020 at 6:08 PM",–,–,0,,,–
mdshakib,Reasoning with systems of equationsAlgebra 1,8,"Oct 02, 2020 at 6:08 PM",–,–,1,,,–
mdshakib,Age word problemsAlgebra 1,8,"Oct 02, 2020 at 5:55 PM",Proficient,,8,,,4/4
mdshakib,Age word problemsAlgebra 1,8,"Oct 02, 2020 at 5:54 PM",–,–,1,,,–
mdshakib,Age word problemsAlgebra 1,8,"Oct 02, 2020 at 5:47 PM",–,–,6,,,1/4
mdshakib,Age word problemsAlgebra 1,8,"Oct 02, 2020 at 5:41 PM",–,–,6,,,2/4
mdshakib,Covalent bond and Lewis dot structure (H2O & CO2) Class 10 Chemistry (India),8,"Oct 02, 2020 at 5:13 PM",–,–,9,,,–
mdshakib,Covalent bond Class 10 Chemistry (India),8,"Oct 02, 2020 at 5:01 PM",–,–,13,,,–
mdshakib,Intro to physical properties of metalsClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:55 PM",–,–,6,,,–
mdshakib,Ionic bonds: Reaction of metals & Non-metalsClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:45 PM",–,–,10,,,–
mdshakib,Reactivity seriesClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:38 PM",–,–,7,,,–
mdshakib,Nature of metal oxidesClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:23 PM",–,–,8,,,–
mdshakib,Metals reacting with acidClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:18 PM",–,–,5,,,–
mdshakib,Metals reacting with waterClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:16 PM",–,–,9,,,–
mdshakib,"Acidic, basic, and amphoteric oxidesClass 10 Chemistry (India)",8,"Oct 02, 2020 at 4:13 PM",–,–,0,,,–
mdshakib,Metals reacting with oxygenClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:08 PM",–,–,8,,,–
mdshakib,Intro to physical properties of metalsClass 10 Chemistry (India),8,"Oct 02, 2020 at 4:07 PM",–,–,0,,,–
mdshakib,Litmus solution (Natural indicator)Class 10 Chemistry (India),8,"Oct 02, 2020 at 4:05 PM",–,–,1,,,–
mdshakib,Identify a metal with an exceptional physical propertyClass 10 Chemistry (India),8,"Oct 02, 2020 at 2:22 PM",–,–,0,,,–
mdshakib,Identify a metal with an exceptional physical propertyClass 10 Chemistry (India),8,"Oct 02, 2020 at 2:18 PM",–,–,0,,,–
mdshakib,Identify a metal with an exceptional physical propertyClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:35 PM",–,–,3,,,4/7
mdshakib,Identify the property of a metalClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:34 PM",Proficient,,1,,,4/4
mdshakib,Identify the property of a metalClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:31 PM",–,–,3,,,3/4
mdshakib,Identify the property of a metalClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:30 PM",–,–,1,,,3/4
mdshakib,Identify the property of a metalClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:29 PM",Familiar,,1,,,3/4
mdshakib,Litmus solution (Natural indicator)Class 10 Chemistry (India),8,"Oct 02, 2020 at 1:27 PM",–,–,2,,,–
mdshakib,Phenolphthalein and methyl orange testClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:26 PM",–,–,1,,,–
mdshakib,Identifying the gas releasedClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:24 PM",Proficient,,2,,,4/4
mdshakib,Detection of gasesClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:23 PM",Proficient,,1,,,4/4
mdshakib,Overview: Reactions of acids and basesClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:21 PM",Proficient,,1,,,7/7
mdshakib,Overview: Reactions of acids and basesClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:19 PM",Familiar,,2,,,5/7
mdshakib,Overview: Reactions of acids and basesClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:14 PM",Attempted,,4,,,4/7
mdshakib,Identify the salt formedClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:13 PM",Proficient,,1,,,7/7
mdshakib,Identify the salt formedClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:11 PM",–,–,1,,,6/7
mdshakib,Identify the salt formedClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:08 PM",Familiar,,2,,,5/7
mdshakib,Identify the nature of metal oxide and non metal oxideClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:08 PM",Proficient,,0,,,4/4
mdshakib,Identify the nature of metal oxide and non metal oxideClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:07 PM",Attempted,,1,,,2/4
mdshakib,Identify the nature of metal oxide and non metal oxideClass 10 Chemistry (India),8,"Oct 02, 2020 at 1:06 PM",Familiar,,1,,,3/4
mdshakib,Litmus solution (Natural indicator)Class 10 Chemistry (India),8,"Oct 02, 2020 at 1:00 PM",–,–,4,,,–
mdshakib,Litmus testClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:58 PM",–,–,3,,,0/4
mdshakib,Conduction and non conduction of electricityClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:57 PM",Proficient,,1,,,4/4
mdshakib,Effect of dilution of acids and basesClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:54 PM",Proficient,,2,,,4/4
mdshakib,Definition of acids and basesClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:52 PM",Proficient,,1,,,4/4
mdshakib,Identify chemicals based on their usesClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:49 PM",Proficient,,2,,,4/4
mdshakib,Water of crystallizationClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:48 PM",Proficient,,1,,,4/4
mdshakib,Identify the nature of saltsClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:47 PM",Proficient,,1,,,4/4
mdshakib,Identify the nature of saltsClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:46 PM",Attempted,,1,,,2/4
mdshakib,Effect of concentration on pH changeClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:45 PM",Proficient,,1,,,4/4
mdshakib,Identify the nature of a substance based on pHClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:43 PM",Proficient,,1,,,7/7
mdshakib,Effect of pH on strength of acids and basesClass 10 Chemistry (India),8,"Oct 02, 2020 at 12:41 PM",Proficient,,2,,,4/4
mdshakib,pH change & the concentration of H+/OH- Class 10 Chemistry (India),8,"Oct 02, 2020 at 12:32 PM",–,–,8,,,–
mdshakib,Age word problemsAlgebra 1,8,"Oct 02, 2020 at 8:19 AM",–,–,3,,,0/4
mdshakib,Average speed & velocity (with examples)Class 9 Physics (India),8,"Oct 02, 2020 at 7:40 AM",–,–,18,,,–
mdshakib,Distance and displacement in one dimensionClass 9 Physics (India),8,"Oct 02, 2020 at 7:21 AM",–,–,6,,,–
mdshakib,Distance and displacement introductionClass 9 Physics (India),8,"Oct 02, 2020 at 7:11 AM",–,–,10,,,–
mdshakib,Proof of the derivative of sin(x)Class 11 math (India),8,"Oct 02, 2020 at 7:06 AM",–,–,4,,,–
mdshakib,Proof of the derivative of cos(x)Class 11 math (India),8,"Oct 02, 2020 at 7:03 AM",–,–,3,,,–
mdshakib,Limit of (1-cos(x))/x as x approaches 0Class 11 math (India),8,"Oct 02, 2020 at 6:59 AM",–,–,4,,,–
mdshakib,Proof of power rule for positive integer powersClass 11 math (India),8,"Oct 02, 2020 at 6:54 AM",–,–,5,,,–
mdshakib,Justifying the power ruleClass 11 math (India),8,"Oct 02, 2020 at 6:47 AM",–,–,7,,,–
mdshakib,Proof of power rule for square root functionClass 11 math (India),8,"Oct 02, 2020 at 6:42 AM",–,–,5,,,–
mdshakib,Limit of sin(x)/x as x approaches 0Class 11 math (India),8,"Oct 02, 2020 at 6:33 AM",–,–,9,,,–
mdshakib,Justifying the power ruleClass 11 math (India),8,"Oct 02, 2020 at 6:32 AM",–,–,0,,,–
mdshakib,Proof of power rule for positive integer powersClass 11 math (India),8,"Oct 02, 2020 at 6:30 AM",–,–,3,,,–
mdshakib,Product rule proofClass 11 math (India),8,"Oct 02, 2020 at 6:20 AM",–,–,10,,,–
mdshakib,Secant lines & average rate of changeClass 11 math (India),8,"Oct 02, 2020 at 6:11 AM",–,–,2,,,1/4
mdshakib,Linear equations word problems: graphsClass 11 math (India),8,"Oct 02, 2020 at 6:08 AM",–,–,0,,,–
mdshakib,Average rate of change reviewAlgebra 1,8,"Oct 02, 2020 at 6:07 AM",–,–,0,,,–
mdshakib,Systems of inequalities word problemsAlgebra 1,8,"Oct 02, 2020 at 6:07 AM",–,–,0,,,–
mdshakib,Age word problemsAlgebra 1,8,"Oct 01, 2020 at 6:49 PM",–,–,0,,,–
mdshakib,Reasoning with systems of equationsAlgebra 1,8,"Oct 01, 2020 at 6:48 PM",–,–,0,,,–
mdshakib,Interpret points relative to a systemAlgebra 1,8,"Oct 01, 2020 at 6:48 PM",–,–,0,,,–
mdshakib,Systems of equations word problemsAlgebra 1,8,"Oct 01, 2020 at 6:47 PM",–,–,0,,,–
mdshakib,Slope-intercept equation from two pointsClass 11 math (India),8,"Oct 01, 2020 at 6:46 PM",–,–,0,,,–
mdshakib,Linear equations word problems: graphsAlgebra 1,8,"Oct 01, 2020 at 6:44 PM",–,–,2,,,0/4
mdshakib,Solutions to 2-variable equationsAlgebra 1,8,"Oct 01, 2020 at 6:43 PM",–,–,0,,,–
mdshakib,Using slope and intercepts in contextAlgebra 1,8,"Oct 01, 2020 at 6:41 PM",Proficient,,2,,,4/4
mdshakib,Using slope and intercepts in contextAlgebra 1,8,"Oct 01, 2020 at 6:39 PM",–,–,2,,,1/4
mdshakib,Linear equations & graphs: Quiz 3Algebra 1,8,"Oct 01, 2020 at 6:35 PM",Multiple skill changes,+ 2 / - 3,4,,,2/5
mdshakib,Linear equations & graphs: Quiz 3Algebra 1,8,"Oct 01, 2020 at 6:31 PM",Multiple skill changes,+ 1 / - 1,3,,,3/5
mdshakib,Linear equations & graphs: Quiz 3Algebra 1,8,"Oct 01, 2020 at 6:26 PM",Multiple skill changes,+ 1 / - 1,4,,,3/5
mdshakib,Linear equations & graphs: Unit testAlgebra 1,8,"Oct 01, 2020 at 6:05 PM",Multiple skill changes,+ 12 / - 3,13,,,12/15
mdshakib,Relating linear contexts to graph featuresAlgebra 1,8,"Oct 01, 2020 at 6:02 PM",Familiar,,3,,,6/7
mdshakib,Relating linear contexts to graph featuresAlgebra 1,8,"Oct 01, 2020 at 5:57 PM",–,–,5,,,4/7
mdshakib,Limits using conjugatesClass 11 math (India),8,"Oct 01, 2020 at 5:56 PM",–,–,0,,,–
mdshakib,Squeeze theoremClass 11 math (India),8,"Oct 01, 2020 at 5:54 PM",–,–,1,,,0/4
mdshakib,Relating linear contexts to graph featuresClass 11 math (India),8,"Oct 01, 2020 at 5:49 PM",–,–,4,,,1/7
mdshakib,Writing linear equations word problemsClass 11 math (India),8,"Oct 01, 2020 at 5:49 PM",–,–,0,,,–
mdshakib,Relating linear contexts to graph featuresClass 11 math (India),8,"Oct 01, 2020 at 10:30 AM",–,–,2,,,2/7
mdshakib,Relating linear contexts to graph featuresClass 11 math (India),8,"Oct 01, 2020 at 10:05 AM",–,–,2,,,1/7
mdshamim1,What is an algorithm and why should you care?Computer science,8,"Oct 05, 2020 at 6:21 AM",–,–,6,,,–
osmanghani,Equations with parenthesesAlgebra 1,8,"Oct 07, 2020 at 10:05 AM",–,–,1,,,–
osmanghani,Equation with the variable in the denominatorAlgebra 1,8,"Oct 07, 2020 at 10:04 AM",–,–,1,,,–
osmanghani,Equation with variables on both sides: fractionsAlgebra 1,8,"Oct 07, 2020 at 9:57 AM",–,–,0,,,–
osmanghani,Equations with variables on both sides: 20-7x=6x-6Algebra 1,8,"Oct 07, 2020 at 9:53 AM",–,–,4,,,–
osmanghani,Intro to equations with variables on both sidesAlgebra 1,8,"Oct 07, 2020 at 9:52 AM",–,–,1,,,–
osmanghani,Why we do the same thing to both sides: Variable on both sidesAlgebra 1,8,"Oct 07, 2020 at 9:49 AM",–,–,3,,,–
quamarreza,Convert linear equations to standard formAlgebra 1,8,"Oct 07, 2020 at 9:51 AM",Familiar,,3,,,3/4
quamarreza,Linear equations in any formAlgebra 1,8,"Oct 07, 2020 at 9:49 AM",–,–,0,,,–
quamarreza,Linear equations in any formAlgebra 1,8,"Oct 07, 2020 at 9:47 AM",–,–,5,,,0/4
quamarreza,Graph from slope-intercept formAlgebra 1,8,"Oct 07, 2020 at 9:46 AM",–,–,1,,,0/4
quamarreza,Linear equations word problemsAlgebra 1,8,"Oct 07, 2020 at 9:44 AM",–,–,2,,,0/4
quamarreza,Slope-intercept introAlgebra 1,8,"Oct 07, 2020 at 9:41 AM",Familiar,,2,,,3/4
quamarreza,Systems of equations with substitutionAlgebra 1,8,"Oct 05, 2020 at 10:32 AM",–,–,0,,,–
quamarreza,Systems of equations with substitutionAlgebra 1,8,"Oct 05, 2020 at 10:29 AM",Familiar,,3,,,3/4
quamarreza,Systems of equations with graphingAlgebra 1,8,"Oct 05, 2020 at 10:28 AM",–,–,1,,,0/4
quamarreza,Solutions of systems of equationsAlgebra 1,8,"Oct 05, 2020 at 10:26 AM",Proficient,,2,,,4/4
quamarreza,Solutions of systems of equationsAlgebra 1,8,"Oct 05, 2020 at 10:24 AM",Familiar,,2,,,3/4
quamarreza,Using slope and intercepts in contextAlgebra 1,8,"Oct 05, 2020 at 10:23 AM",–,–,1,,,0/4
quamarreza,Slope in a tableAlgebra 1,8,"Oct 05, 2020 at 10:21 AM",–,–,1,,,0/4
quamarreza,Slope from two pointsAlgebra 1,8,"Oct 05, 2020 at 10:20 AM",Proficient,,1,,,4/4
quamarreza,Slope from two pointsAlgebra 1,8,"Oct 05, 2020 at 10:17 AM",Familiar,,2,,,3/4
quamarreza,Simplify square-root expressionsAlgebra 1,8,"Oct 05, 2020 at 10:16 AM",–,–,1,,,0/4
quamarreza,Simplify square-root expressionsAlgebra 1,8,"Oct 05, 2020 at 10:11 AM",Familiar,,4,,,3/4
quamarreza,Simplify square-root expressionsAlgebra 1,8,"Oct 05, 2020 at 10:06 AM",–,–,4,,,2/4
quamarreza,Simplify square roots (variables)Algebra 1,8,"Oct 05, 2020 at 10:02 AM",Proficient,,4,,,4/4
quamarreza,Simplify square roots (variables)Algebra 1,8,"Oct 05, 2020 at 9:57 AM",Attempted,,3,,,1/4
quamarreza,Exponents & radicals: Quiz 1Algebra 1,8,"Oct 05, 2020 at 9:55 AM",–,–,2,,,2/5
quamarreza,Properties of exponents challenge (integer exponents)Algebra 1,8,"Oct 05, 2020 at 9:54 AM",Familiar,,1,,,3/4
quamarreza,Properties of exponents challenge (integer exponents)Algebra 1,8,"Oct 05, 2020 at 9:51 AM",–,–,3,,,2/4
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 1:54 PM",Mastered,,14,,,9/9
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 1:45 PM",Proficient,,7,,,4/4
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 1:35 PM",Multiple skill changes,+ 2,8,,,9/9
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 1:33 PM",–,–,2,,,0/4
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 1:15 PM",Proficient,,6,,,5/9
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 1:13 PM",–,–,0,,,1/4
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 12:59 PM",Multiple skill changes,+ 4,9,,,8/9
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 12:51 PM",–,–,6,,,5/9
rehanalam,Use the Pythagorean identityClass 11 math (India),8,"Oct 07, 2020 at 12:46 PM",–,–,1,,,0/4
rehanalam,Radians & degreesClass 11 math (India),8,"Oct 07, 2020 at 12:46 PM",–,–,0,,,–
rehanalam,Trig values of special anglesClass 11 math (India),8,"Oct 07, 2020 at 12:46 PM",–,–,0,,,–
rehanalam,Using the trig angle addition identitiesClass 11 math (India),8,"Oct 07, 2020 at 12:46 PM",–,–,0,,,–
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 12:39 PM",Multiple skill changes,+ 3 / - 1,8,,,7/9
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 12:25 PM",–,–,1,,,1/4
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 12:23 PM",–,–,2,,,0/4
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 12:18 PM",–,–,5,,,2/4
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 07, 2020 at 12:17 PM",Multiple skill changes,+ 1 / - 2,12,,,3/9
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 07, 2020 at 12:08 PM",–,–,8,,,0/4
rehanalam,Solving cos(θ)=1 and cos(θ)=-1Class 11 math (India),8,"Oct 07, 2020 at 12:03 PM",–,–,4,,,–
rehanalam,Using the Pythagorean trig identityClass 11 math (India),8,"Oct 07, 2020 at 12:03 PM",–,–,0,,,–
rehanalam,Estimating limits from tablesClass 11 math (India),8,"Oct 06, 2020 at 4:38 PM",Attempted,,2,,,1/4
rehanalam,The derivative & tangent line equationsClass 11 math (India),8,"Oct 06, 2020 at 4:17 PM",–,–,1,,,–
rehanalam,Derivative as slope of curveClass 11 math (India),8,"Oct 06, 2020 at 4:05 PM",–,–,3,,,2/4
rehanalam,Derivative as slope of curveClass 11 math (India),8,"Oct 06, 2020 at 4:00 PM",–,–,5,,,–
rehanalam,The derivative & tangent line equationsClass 11 math (India),8,"Oct 06, 2020 at 4:00 PM",–,–,0,,,–
rehanalam,Derivative as slope of curveClass 11 math (India),8,"Oct 06, 2020 at 3:57 PM",–,–,3,,,2/4
rehanalam,Derivative notation reviewClass 11 math (India),8,"Oct 06, 2020 at 3:56 PM",–,–,1,,,–
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:55 PM",Proficient,,1,,,4/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:51 PM",Familiar,,3,,,3/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:50 PM",–,–,1,,,2/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:49 PM",Attempted,,1,,,1/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:41 PM",Familiar,,5,,,3/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:37 PM",–,–,2,,,1/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:31 PM",Attempted,,5,,,2/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 06, 2020 at 3:12 PM",–,–,4,,,–
rehanalam,Graphs of inequalitiesClass 11 math (India),8,"Oct 05, 2020 at 2:33 PM",–,–,1,,,0/4
rehanalam,Slope from equationClass 11 math (India),8,"Oct 05, 2020 at 2:32 PM",Attempted,,0,,,1/4
rehanalam,Using slope and intercepts in contextClass 11 math (India),8,"Oct 05, 2020 at 2:30 PM",Attempted,,2,,,1/4
rehanalam,Product rule with tablesClass 11 math (India),8,"Oct 05, 2020 at 2:28 PM",Attempted,,2,,,0/4
rehanalam,Ellipse standard equation & graphClass 11 math (India),8,"Oct 05, 2020 at 2:28 PM",–,–,0,,,–
rehanalam,Graph a circle from its expanded equationClass 11 math (India),8,"Oct 05, 2020 at 2:27 PM",–,–,0,,,–
rehanalam,Features of a circle from its expanded equationClass 11 math (India),8,"Oct 05, 2020 at 2:27 PM",–,–,1,,,–
rehanalam,Features of a circle from its expanded equationClass 11 math (India),8,"Oct 05, 2020 at 2:26 PM",–,–,0,,,–
rehanalam,Write standard equation of a circleClass 11 math (India),8,"Oct 05, 2020 at 2:26 PM",–,–,0,,,–
rehanalam,Creating tables for approximating limitsClass 11 math (India),8,"Oct 05, 2020 at 2:25 PM",–,–,1,,,1/4
rehanalam,Creating tables for approximating limitsClass 11 math (India),8,"Oct 05, 2020 at 2:24 PM",Attempted,,1,,,2/4
rehanalam,Connecting limits and graphical behaviorClass 11 math (India),8,"Oct 05, 2020 at 2:21 PM",Familiar,,2,,,3/4
rehanalam,Two-step inequality word problemsClass 11 math (India),8,"Oct 05, 2020 at 6:23 AM",Attempted,,5,,,0/4
rehanalam,Inequalities word problemsClass 11 math (India),8,"Oct 05, 2020 at 6:21 AM",Proficient,,2,,,4/4
rehanalam,Inequalities word problemsClass 11 math (India),8,"Oct 05, 2020 at 6:19 AM",Attempted,,2,,,2/4
rehanalam,Multi-step linear inequalitiesClass 11 math (India),8,"Oct 05, 2020 at 6:16 AM",Proficient,,2,,,4/4
rehanalam,Multi-step linear inequalitiesClass 11 math (India),8,"Oct 05, 2020 at 6:13 AM",–,–,2,,,3/4
rehanalam,Multi-step linear inequalitiesClass 11 math (India),8,"Oct 05, 2020 at 6:09 AM",Familiar,,3,,,3/4
rehanalam,Multi-step linear inequalitiesClass 11 math (India),8,"Oct 05, 2020 at 6:04 AM",–,–,4,,,1/4
rehanalam,Trigonometric functions: Unit testClass 11 math (India),8,"Oct 05, 2020 at 5:54 AM",–,–,0,,,–
rehanalam,Solve sinusoidal equations (basic)Class 11 math (India),8,"Oct 05, 2020 at 5:54 AM",–,–,2,,,–
rehanalam,Relations and functions: Unit testClass 11 math (India),8,"Oct 05, 2020 at 5:53 AM",–,–,0,,,–
rehanalam,Relations and functions: Unit testClass 11 math (India),8,"Oct 05, 2020 at 5:48 AM",Multiple skill changes,+ 1 / - 5,5,,,3/10
rehanalam,Write standard equation of a circleClass 11 math (India),8,"Oct 02, 2020 at 12:46 PM",–,–,2,,,1/4
rehanalam,Write standard equation of a circleClass 11 math (India),8,"Oct 02, 2020 at 12:19 PM",–,–,3,,,1/4
rehanalam,Writing standard equation of a circleClass 11 math (India),8,"Oct 02, 2020 at 12:10 PM",–,–,4,,,–
rehanalam,Write standard equation of a circleClass 11 math (India),8,"Oct 02, 2020 at 12:10 PM",Attempted,,3,,,1/4
rehanalam,Components of vectorsClass 11 Physics (India),8,"Oct 02, 2020 at 6:35 AM",Attempted,,2,,,0/4
rehanalam,Derivative as slope of curveClass 11 Physics (India),8,"Oct 02, 2020 at 6:28 AM",Attempted,,2,,,1/4
rehanalam,Secant lines & average rate of changeClass 11 math (India),8,"Oct 02, 2020 at 6:26 AM",–,–,0,,,–
rehanalam,Mastery challengeClass 11 math (India),8,"Oct 02, 2020 at 5:00 AM",Multiple skill changes,- 2,3,,,1/6
rehanalam,Evaluate piecewise functionsClass 11 math (India),8,"Oct 02, 2020 at 4:56 AM",–,–,3,,,0/4
rehanalam,Evaluate piecewise functionsClass 11 math (India),8,"Oct 02, 2020 at 4:53 AM",Attempted,,3,,,2/4
rehanalam,Relations and functions: Unit testClass 11 math (India),8,"Oct 02, 2020 at 4:45 AM",Multiple skill changes,+ 4 / - 5,8,,,4/10
rehanalam,Evaluate step functionsClass 11 math (India),8,"Oct 02, 2020 at 4:26 AM",–,–,0,,,–
rehanalam,Evaluate step functionsClass 11 math (India),8,"Oct 02, 2020 at 4:14 AM",–,–,2,,,0/4
rehanalam,Adding and subtracting functionsClass 11 math (India),8,"Oct 02, 2020 at 4:00 AM",–,–,12,,,–
rehanalam,Multiplying and dividing functionsClass 11 math (India),8,"Oct 02, 2020 at 3:50 AM",–,–,9,,,–
rehanalam,Factors and multiples: Unit testPre-algebra,8,"Oct 01, 2020 at 5:07 PM",–,–,0,,,0/9
rehanalam,Prime and composite numbersPre-algebra,8,"Oct 01, 2020 at 5:05 PM",Familiar,,1,,,3/4
rehanalam,Prime and composite numbersPre-algebra,8,"Oct 01, 2020 at 5:02 PM",Attempted,,2,,,2/4
rehanalam,Introduction to free body diagramsClass 11 Physics (India),8,"Oct 01, 2020 at 3:56 PM",–,–,2,,,0/4
rehanalam,Antiderivatives and indefinite integralsClass 11 Physics (India),8,"Oct 01, 2020 at 3:50 PM",Proficient,,3,,,4/4
rehanalam,Evaluate logarithms (advanced)Class 11 Physics (India),8,"Oct 01, 2020 at 3:48 PM",–,–,1,,,1/4
rehanalam,Evaluate logarithms (advanced)Class 11 Physics (India),8,"Oct 01, 2020 at 3:46 PM",–,–,1,,,1/4
rehanalam,Evaluate logarithms (advanced)Class 11 Physics (India),8,"Oct 01, 2020 at 3:44 PM",–,–,2,,,0/4
shaikhshizan,Functions: Unit testAlgebra 1,8,"Oct 07, 2020 at 9:45 AM",–,–,5,,,10/22
shaikhshizan,Finding inverses of linear functionsAlgebra 1,8,"Oct 07, 2020 at 9:44 AM",–,–,1,,,0/4
shaikhshizan,Evaluate inverse functionsAlgebra 1,8,"Oct 07, 2020 at 9:40 AM",–,–,2,,,0/4
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 07, 2020 at 9:37 AM",Proficient,,3,,,4/4
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 07, 2020 at 9:27 AM",–,–,3,,,1/4
shaikhshizan,Worked example: average rate of change from tableAlgebra 1,8,"Oct 07, 2020 at 9:25 AM",–,–,2,,,–
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 07, 2020 at 9:15 AM",–,–,3,,,1/4
shaikhshizan,Functions: Unit testAlgebra 1,8,"Oct 07, 2020 at 9:11 AM",–,–,3,,,2/22
